max.pop	max.age	min.rep	max.rep	fertility	survival.time
20	50	20	40	0.2	2893
20	60	20	40	0.2	1924
20	70	20	40	0.2	430
20	80	20	40	0.2	538
20	90	20	40	0.2	529
20	100	20	40	0.2	783
20	50	20	40	0.2	585
20	60	20	40	0.2	398
20	70	20	40	0.2	2600
20	80	20	40	0.2	1708
20	90	20	40	0.2	825
20	100	20	40	0.2	205
20	50	20	40	0.2	2908
20	60	20	40	0.2	8076
20	70	20	40	0.2	2802
20	80	20	40	0.2	145
20	90	20	40	0.2	579
20	100	20	40	0.2	429
20	50	20	40	0.2	1332
20	60	20	40	0.2	1043
20	70	20	40	0.2	270
20	80	20	40	0.2	720
20	90	20	40	0.2	493
20	100	20	40	0.2	621
20	50	20	40	0.2	367
20	60	20	40	0.2	713
20	70	20	40	0.2	1936
20	80	20	40	0.2	189
20	90	20	40	0.2	116
20	100	20	40	0.2	178
20	50	20	40	0.2	4552
20	60	20	40	0.2	2704
20	70	20	40	0.2	1475
20	80	20	40	0.2	407
20	90	20	40	0.2	158
20	100	20	40	0.2	277
20	50	20	40	0.2	1011
20	60	20	40	0.2	2589
20	70	20	40	0.2	218
20	80	20	40	0.2	1187
20	90	20	40	0.2	1045
20	100	20	40	0.2	335
20	50	20	40	0.2	5118
20	60	20	40	0.2	10083
20	70	20	40	0.2	2590
20	80	20	40	0.2	798
20	90	20	40	0.2	776
20	100	20	40	0.2	369
20	50	20	40	0.2	11690
20	60	20	40	0.2	5881
20	70	20	40	0.2	1661
20	80	20	40	0.2	2197
20	90	20	40	0.2	376
20	100	20	40	0.2	126
20	50	20	40	0.2	576
20	60	20	40	0.2	1111
20	70	20	40	0.2	500
20	80	20	40	0.2	1895
20	90	20	40	0.2	297
20	100	20	40	0.2	281
20	50	20	40	0.2	3455
20	60	20	40	0.2	1723
20	70	20	40	0.2	687
20	80	20	40	0.2	250
20	90	20	40	0.2	401
20	100	20	40	0.2	424
20	50	20	40	0.2	6248
20	60	20	40	0.2	1018
20	70	20	40	0.2	64
20	80	20	40	0.2	334
20	90	20	40	0.2	321
20	100	20	40	0.2	234
20	50	20	40	0.2	5317
20	60	20	40	0.2	432
20	70	20	40	0.2	2210
20	80	20	40	0.2	917
20	90	20	40	0.2	549
20	100	20	40	0.2	493
20	50	20	40	0.2	3647
20	60	20	40	0.2	324
20	70	20	40	0.2	81
20	80	20	40	0.2	583
20	90	20	40	0.2	1108
20	100	20	40	0.2	192
20	50	20	40	0.2	4724
20	60	20	40	0.2	5647
20	70	20	40	0.2	1692
20	80	20	40	0.2	2138
20	90	20	40	0.2	257
20	100	20	40	0.2	356
20	50	20	40	0.2	1289
20	60	20	40	0.2	713
20	70	20	40	0.2	811
20	80	20	40	0.2	1000
20	90	20	40	0.2	452
20	100	20	40	0.2	380
20	50	20	40	0.2	10835
20	60	20	40	0.2	5977
20	70	20	40	0.2	89
20	80	20	40	0.2	1021
20	90	20	40	0.2	294
20	100	20	40	0.2	239
20	50	20	40	0.2	25457
20	60	20	40	0.2	1914
20	70	20	40	0.2	1072
20	80	20	40	0.2	109
20	90	20	40	0.2	173
20	100	20	40	0.2	1148
20	50	20	40	0.2	257
20	60	20	40	0.2	375
20	70	20	40	0.2	228
20	80	20	40	0.2	1988
20	90	20	40	0.2	349
20	100	20	40	0.2	225
20	50	20	40	0.2	17894
20	60	20	40	0.2	2913
20	70	20	40	0.2	1052
20	80	20	40	0.2	819
20	90	20	40	0.2	846
20	100	20	40	0.2	232
20	50	20	40	0.2	15577
20	60	20	40	0.2	6363
20	70	20	40	0.2	774
20	80	20	40	0.2	254
20	90	20	40	0.2	565
20	100	20	40	0.2	122
20	50	20	40	0.2	32142
20	60	20	40	0.2	3576
20	70	20	40	0.2	782
20	80	20	40	0.2	1523
20	90	20	40	0.2	470
20	100	20	40	0.2	507
20	50	20	40	0.2	5529
20	60	20	40	0.2	433
20	70	20	40	0.2	1822
20	80	20	40	0.2	1301
20	90	20	40	0.2	213
20	100	20	40	0.2	358
20	50	20	40	0.2	3693
20	60	20	40	0.2	5637
20	70	20	40	0.2	760
20	80	20	40	0.2	203
20	90	20	40	0.2	330
20	100	20	40	0.2	368
20	50	20	40	0.2	94
20	60	20	40	0.2	1323
20	70	20	40	0.2	192
20	80	20	40	0.2	176
20	90	20	40	0.2	541
20	100	20	40	0.2	1784
20	50	20	40	0.2	4195
20	60	20	40	0.2	6072
20	70	20	40	0.2	3024
20	80	20	40	0.2	152
20	90	20	40	0.2	446
20	100	20	40	0.2	578
20	50	20	40	0.2	3812
20	60	20	40	0.2	254
20	70	20	40	0.2	1016
20	80	20	40	0.2	327
20	90	20	40	0.2	1291
20	100	20	40	0.2	117
20	50	20	40	0.2	606
20	60	20	40	0.2	2456
20	70	20	40	0.2	118
20	80	20	40	0.2	277
20	90	20	40	0.2	543
20	100	20	40	0.2	182
20	50	20	40	0.2	4751
20	60	20	40	0.2	1946
20	70	20	40	0.2	3794
20	80	20	40	0.2	863
20	90	20	40	0.2	575
20	100	20	40	0.2	285
20	50	20	40	0.2	9121
20	60	20	40	0.2	3629
20	70	20	40	0.2	344
20	80	20	40	0.2	102
20	90	20	40	0.2	185
20	100	20	40	0.2	570
20	50	20	40	0.2	10432
20	60	20	40	0.2	10928
20	70	20	40	0.2	1241
20	80	20	40	0.2	424
20	90	20	40	0.2	1037
20	100	20	40	0.2	323
20	50	20	40	0.2	7518
20	60	20	40	0.2	3735
20	70	20	40	0.2	940
20	80	20	40	0.2	343
20	90	20	40	0.2	149
20	100	20	40	0.2	475
20	50	20	40	0.2	7024
20	60	20	40	0.2	7414
20	70	20	40	0.2	671
20	80	20	40	0.2	326
20	90	20	40	0.2	797
20	100	20	40	0.2	362
20	50	20	40	0.2	858
20	60	20	40	0.2	2023
20	70	20	40	0.2	167
20	80	20	40	0.2	1175
20	90	20	40	0.2	461
20	100	20	40	0.2	311
20	50	20	40	0.2	4028
20	60	20	40	0.2	1190
20	70	20	40	0.2	446
20	80	20	40	0.2	850
20	90	20	40	0.2	397
20	100	20	40	0.2	200
20	50	20	40	0.2	1945
20	60	20	40	0.2	3090
20	70	20	40	0.2	1318
20	80	20	40	0.2	305
20	90	20	40	0.2	384
20	100	20	40	0.2	253
20	50	20	40	0.2	6363
20	60	20	40	0.2	4770
20	70	20	40	0.2	1848
20	80	20	40	0.2	630
20	90	20	40	0.2	1299
20	100	20	40	0.2	250
