max.pop	max.age	min.rep	max.rep	fertility	survival.time
24	80	20	40	0.2	1546
28	80	20	40	0.2	2023
32	80	20	40	0.2	115
4	80	20	40	0.2	96
8	80	20	40	0.2	392
12	80	20	40	0.2	274
16	80	20	40	0.2	592
20	80	20	40	0.2	940
24	80	20	40	0.2	2259
28	80	20	40	0.2	254
32	80	20	40	0.2	786
4	80	20	40	0.2	25
8	80	20	40	0.2	181
12	80	20	40	0.2	109
16	80	20	40	0.2	950
20	80	20	40	0.2	99
24	80	20	40	0.2	673
28	80	20	40	0.2	4054
32	80	20	40	0.2	3368
4	80	20	40	0.2	44
8	80	20	40	0.2	322
12	80	20	40	0.2	234
16	80	20	40	0.2	242
20	80	20	40	0.2	746
24	80	20	40	0.2	591
28	80	20	40	0.2	1084
32	80	20	40	0.2	2687
4	80	20	40	0.2	120
8	80	20	40	0.2	53
12	80	20	40	0.2	58
16	80	20	40	0.2	457
20	80	20	40	0.2	348
24	80	20	40	0.2	277
28	80	20	40	0.2	5753
32	80	20	40	0.2	10615
4	80	20	40	0.2	67
8	80	20	40	0.2	123
12	80	20	40	0.2	176
16	80	20	40	0.2	760
20	80	20	40	0.2	958
24	80	20	40	0.2	820
28	80	20	40	0.2	1101
32	80	20	40	0.2	4033
4	80	20	40	0.2	85
8	80	20	40	0.2	178
12	80	20	40	0.2	169
16	80	20	40	0.2	668
20	80	20	40	0.2	628
24	80	20	40	0.2	1931
28	80	20	40	0.2	2048
32	80	20	40	0.2	935
4	80	20	40	0.2	86
8	80	20	40	0.2	55
12	80	20	40	0.2	113
16	80	20	40	0.2	224
20	80	20	40	0.2	485
24	80	20	40	0.2	468
28	80	20	40	0.2	104
32	80	20	40	0.2	2610
4	80	20	40	0.2	65
8	80	20	40	0.2	86
12	80	20	40	0.2	1135
16	80	20	40	0.2	109
20	80	20	40	0.2	754
24	80	20	40	0.2	667
28	80	20	40	0.2	1192
32	80	20	40	0.2	792
4	80	20	40	0.2	79
8	80	20	40	0.2	242
12	80	20	40	0.2	166
16	80	20	40	0.2	569
20	80	20	40	0.2	198
24	80	20	40	0.2	1130
28	80	20	40	0.2	1870
32	80	20	40	0.2	1857
4	80	20	40	0.2	59
8	80	20	40	0.2	242
12	80	20	40	0.2	652
16	80	20	40	0.2	149
20	80	20	40	0.2	924
24	80	20	40	0.2	3116
28	80	20	40	0.2	1115
32	80	20	40	0.2	145
4	80	20	40	0.2	64
8	80	20	40	0.2	77
12	80	20	40	0.2	255
16	80	20	40	0.2	2212
20	80	20	40	0.2	105
24	80	20	40	0.2	665
28	80	20	40	0.2	1824
32	80	20	40	0.2	1826
4	80	20	40	0.2	58
8	80	20	40	0.2	81
12	80	20	40	0.2	225
16	80	20	40	0.2	659
20	80	20	40	0.2	512
24	80	20	40	0.2	1473
28	80	20	40	0.2	1243
32	80	20	40	0.2	5919
4	80	20	40	0.2	229
8	80	20	40	0.2	145
12	80	20	40	0.2	92
16	80	20	40	0.2	331
20	80	20	40	0.2	957
24	80	20	40	0.2	3441
28	80	20	40	0.2	1121
32	80	20	40	0.2	4495
4	80	20	40	0.2	154
8	80	20	40	0.2	260
12	80	20	40	0.2	157
16	80	20	40	0.2	1251
20	80	20	40	0.2	214
24	80	20	40	0.2	459
28	80	20	40	0.2	1784
32	80	20	40	0.2	10556
4	80	20	40	0.2	70
8	80	20	40	0.2	87
12	80	20	40	0.2	325
16	80	20	40	0.2	99
20	80	20	40	0.2	303
24	80	20	40	0.2	879
28	80	20	40	0.2	2636
32	80	20	40	0.2	1541
4	80	20	40	0.2	79
8	80	20	40	0.2	98
12	80	20	40	0.2	146
16	80	20	40	0.2	253
20	80	20	40	0.2	1160
24	80	20	40	0.2	688
28	80	20	40	0.2	2304
32	80	20	40	0.2	1964
4	80	20	40	0.2	68
8	80	20	40	0.2	109
12	80	20	40	0.2	335
16	80	20	40	0.2	137
20	80	20	40	0.2	871
24	80	20	40	0.2	768
28	80	20	40	0.2	1736
32	80	20	40	0.2	1956
4	80	20	40	0.2	73
8	80	20	40	0.2	70
12	80	20	40	0.2	225
16	80	20	40	0.2	939
20	80	20	40	0.2	575
24	80	20	40	0.2	496
28	80	20	40	0.2	1759
32	80	20	40	0.2	6563
4	80	20	40	0.2	62
8	80	20	40	0.2	106
12	80	20	40	0.2	386
16	80	20	40	0.2	167
20	80	20	40	0.2	610
24	80	20	40	0.2	1178
28	80	20	40	0.2	1276
32	80	20	40	0.2	1030
4	80	20	40	0.2	73
8	80	20	40	0.2	145
12	80	20	40	0.2	144
16	80	20	40	0.2	1076
20	80	20	40	0.2	790
24	80	20	40	0.2	780
28	80	20	40	0.2	2962
32	80	20	40	0.2	4481
4	80	20	40	0.2	43
8	80	20	40	0.2	159
12	80	20	40	0.2	422
16	80	20	40	0.2	1007
20	80	20	40	0.2	631
24	80	20	40	0.2	1037
28	80	20	40	0.2	847
32	80	20	40	0.2	1122
4	80	20	40	0.2	155
8	80	20	40	0.2	192
12	80	20	40	0.2	148
16	80	20	40	0.2	229
20	80	20	40	0.2	239
24	80	20	40	0.2	1282
28	80	20	40	0.2	1746
32	80	20	40	0.2	7893
4	80	20	40	0.2	57
8	80	20	40	0.2	99
12	80	20	40	0.2	75
16	80	20	40	0.2	204
20	80	20	40	0.2	624
24	80	20	40	0.2	2979
28	80	20	40	0.2	1930
32	80	20	40	0.2	243
4	80	20	40	0.2	62
8	80	20	40	0.2	112
12	80	20	40	0.2	136
16	80	20	40	0.2	477
20	80	20	40	0.2	897
24	80	20	40	0.2	878
28	80	20	40	0.2	5390
32	80	20	40	0.2	1721
4	80	20	40	0.2	89
8	80	20	40	0.2	109
12	80	20	40	0.2	140
16	80	20	40	0.2	820
20	80	20	40	0.2	177
24	80	20	40	0.2	443
28	80	20	40	0.2	5498
32	80	20	40	0.2	10062
4	80	20	40	0.2	103
8	80	20	40	0.2	85
12	80	20	40	0.2	240
16	80	20	40	0.2	452
20	80	20	40	0.2	1324
24	80	20	40	0.2	371
28	80	20	40	0.2	207
32	80	20	40	0.2	5250
4	80	20	40	0.2	42
8	80	20	40	0.2	128
12	80	20	40	0.2	276
16	80	20	40	0.2	88
20	80	20	40	0.2	267
24	80	20	40	0.2	888
28	80	20	40	0.2	205
32	80	20	40	0.2	812
4	80	20	40	0.2	59
8	80	20	40	0.2	71
12	80	20	40	0.2	73
16	80	20	40	0.2	76
20	80	20	40	0.2	540
24	80	20	40	0.2	368
28	80	20	40	0.2	135
32	80	20	40	0.2	2413
4	80	20	40	0.2	77
8	80	20	40	0.2	200
12	80	20	40	0.2	61
16	80	20	40	0.2	410
20	80	20	40	0.2	225
24	80	20	40	0.2	294
28	80	20	40	0.2	616
32	80	20	40	0.2	732
4	80	20	40	0.2	103
8	80	20	40	0.2	229
12	80	20	40	0.2	736
16	80	20	40	0.2	183
20	80	20	40	0.2	1515
24	80	20	40	0.2	439
28	80	20	40	0.2	2620
32	80	20	40	0.2	1425
4	80	20	40	0.2	105
8	80	20	40	0.2	183
12	80	20	40	0.2	136
16	80	20	40	0.2	122
20	80	20	40	0.2	148
24	80	20	40	0.2	578
28	80	20	40	0.2	718
32	80	20	40	0.2	4224
4	80	20	40	0.2	48
8	80	20	40	0.2	77
12	80	20	40	0.2	357
16	80	20	40	0.2	338
20	80	20	40	0.2	2109
24	80	20	40	0.2	380
28	80	20	40	0.2	353
32	80	20	40	0.2	1149
4	80	20	40	0.2	171
8	80	20	40	0.2	154
12	80	20	40	0.2	289
16	80	20	40	0.2	1932
20	80	20	40	0.2	1974
24	80	20	40	0.2	994
28	80	20	40	0.2	533
32	80	20	40	0.2	813
4	80	20	40	0.2	60
8	80	20	40	0.2	462
12	80	20	40	0.2	125
16	80	20	40	0.2	1309
20	80	20	40	0.2	1720
24	80	20	40	0.2	443
28	80	20	40	0.2	2748
32	80	20	40	0.2	1004
4	80	20	40	0.2	54
8	80	20	40	0.2	79
12	80	20	40	0.2	116
16	80	20	40	0.2	215
20	80	20	40	0.2	669
24	80	20	40	0.2	1679
28	80	20	40	0.2	2489
32	80	20	40	0.2	1617
4	80	20	40	0.2	65
8	80	20	40	0.2	324
12	80	20	40	0.2	195
16	80	20	40	0.2	207
20	80	20	40	0.2	898
24	80	20	40	0.2	1284
28	80	20	40	0.2	1505
32	80	20	40	0.2	5682
4	80	20	40	0.2	195
8	80	20	40	0.2	372
12	80	20	40	0.2	224
16	80	20	40	0.2	98
20	80	20	40	0.2	2889
24	80	20	40	0.2	564
28	80	20	40	0.2	1273
32	80	20	40	0.2	4054
4	80	20	40	0.2	69
8	80	20	40	0.2	252
12	80	20	40	0.2	397
16	80	20	40	0.2	324
20	80	20	40	0.2	548
24	80	20	40	0.2	1770
28	80	20	40	0.2	1673
32	80	20	40	0.2	2040
4	80	20	40	0.2	93
8	80	20	40	0.2	62
12	80	20	40	0.2	174
16	80	20	40	0.2	427
20	80	20	40	0.2	1124
24	80	20	40	0.2	5775
28	80	20	40	0.2	279
32	80	20	40	0.2	1453
4	80	20	40	0.2	111
8	80	20	40	0.2	104
12	80	20	40	0.2	274
16	80	20	40	0.2	288
20	80	20	40	0.2	477
24	80	20	40	0.2	3973
28	80	20	40	0.2	135
32	80	20	40	0.2	2471
4	80	20	40	0.2	64
8	80	20	40	0.2	92
12	80	20	40	0.2	176
16	80	20	40	0.2	127
20	80	20	40	0.2	1097
24	80	20	40	0.2	987
28	80	20	40	0.2	647
32	80	20	40	0.2	4530
4	80	20	40	0.2	69
8	80	20	40	0.2	239
12	80	20	40	0.2	405
16	80	20	40	0.2	602
20	80	20	40	0.2	132
24	80	20	40	0.2	581
28	80	20	40	0.2	1703
32	80	20	40	0.2	843
4	80	20	40	0.2	74
8	80	20	40	0.2	77
12	80	20	40	0.2	136
16	80	20	40	0.2	564
20	80	20	40	0.2	1159
24	80	20	40	0.2	811
28	80	20	40	0.2	3252
32	80	20	40	0.2	311
4	80	20	40	0.2	62
8	80	20	40	0.2	198
12	80	20	40	0.2	89
16	80	20	40	0.2	75
20	80	20	40	0.2	735
24	80	20	40	0.2	1072
28	80	20	40	0.2	1341
32	80	20	40	0.2	4573
4	80	20	40	0.2	59
8	80	20	40	0.2	116
12	80	20	40	0.2	299
16	80	20	40	0.2	571
20	80	20	40	0.2	1488
24	80	20	40	0.2	1437
28	80	20	40	0.2	5045
32	80	20	40	0.2	5045
4	80	20	40	0.2	78
8	80	20	40	0.2	109
12	80	20	40	0.2	284
16	80	20	40	0.2	196
20	80	20	40	0.2	294
24	80	20	40	0.2	1208
28	80	20	40	0.2	869
32	80	20	40	0.2	4417
4	80	20	40	0.2	58
8	80	20	40	0.2	94
12	80	20	40	0.2	575
16	80	20	40	0.2	511
20	80	20	40	0.2	423
24	80	20	40	0.2	1922
28	80	20	40	0.2	2388
32	80	20	40	0.2	8199
4	80	20	40	0.2	103
8	80	20	40	0.2	377
12	80	20	40	0.2	295
16	80	20	40	0.2	106
20	80	20	40	0.2	900
24	80	20	40	0.2	2665
28	80	20	40	0.2	264
32	80	20	40	0.2	1501
4	80	20	40	0.2	83
8	80	20	40	0.2	327
12	80	20	40	0.2	106
16	80	20	40	0.2	148
20	80	20	40	0.2	915
24	80	20	40	0.2	1047
28	80	20	40	0.2	3673
32	80	20	40	0.2	659
4	80	20	40	0.2	66
8	80	20	40	0.2	87
12	80	20	40	0.2	59
16	80	20	40	0.2	91
20	80	20	40	0.2	1353
24	80	20	40	0.2	2856
28	80	20	40	0.2	574
32	80	20	40	0.2	4316
4	80	20	40	0.2	43
8	80	20	40	0.2	178
12	80	20	40	0.2	188
16	80	20	40	0.2	739
20	80	20	40	0.2	980
24	80	20	40	0.2	3038
28	80	20	40	0.2	1531
32	80	20	40	0.2	1506
4	80	20	40	0.2	72
8	80	20	40	0.2	88
12	80	20	40	0.2	405
16	80	20	40	0.2	159
20	80	20	40	0.2	111
24	80	20	40	0.2	1252
28	80	20	40	0.2	1506
32	80	20	40	0.2	942
4	80	20	40	0.2	89
8	80	20	40	0.2	120
12	80	20	40	0.2	349
16	80	20	40	0.2	1357
20	80	20	40	0.2	238
24	80	20	40	0.2	137
28	80	20	40	0.2	1424
32	80	20	40	0.2	3433
4	80	20	40	0.2	49
8	80	20	40	0.2	102
12	80	20	40	0.2	301
16	80	20	40	0.2	373
20	80	20	40	0.2	1909
24	80	20	40	0.2	913
28	80	20	40	0.2	334
32	80	20	40	0.2	6167
4	80	20	40	0.2	52
8	80	20	40	0.2	72
12	80	20	40	0.2	247
16	80	20	40	0.2	109
20	80	20	40	0.2	342
24	80	20	40	0.2	709
28	80	20	40	0.2	683
32	80	20	40	0.2	1357
4	80	20	40	0.2	110
8	80	20	40	0.2	153
12	80	20	40	0.2	220
16	80	20	40	0.2	704
20	80	20	40	0.2	854
24	80	20	40	0.2	271
28	80	20	40	0.2	1330
32	80	20	40	0.2	871
4	80	20	40	0.2	68
8	80	20	40	0.2	131
12	80	20	40	0.2	292
16	80	20	40	0.2	481
20	80	20	40	0.2	326
24	80	20	40	0.2	1884
28	80	20	40	0.2	1266
32	80	20	40	0.2	1918
4	80	20	40	0.2	96
8	80	20	40	0.2	283
12	80	20	40	0.2	266
16	80	20	40	0.2	223
20	80	20	40	0.2	1407
24	80	20	40	0.2	582
28	80	20	40	0.2	150
32	80	20	40	0.2	1755
4	80	20	40	0.2	65
8	80	20	40	0.2	129
12	80	20	40	0.2	298
16	80	20	40	0.2	439
20	80	20	40	0.2	206
24	80	20	40	0.2	785
28	80	20	40	0.2	3403
32	80	20	40	0.2	1285
4	80	20	40	0.2	108
8	80	20	40	0.2	193
12	80	20	40	0.2	76
16	80	20	40	0.2	217
20	80	20	40	0.2	618
24	80	20	40	0.2	195
28	80	20	40	0.2	697
32	80	20	40	0.2	5180
4	80	20	40	0.2	111
8	80	20	40	0.2	99
12	80	20	40	0.2	219
16	80	20	40	0.2	109
20	80	20	40	0.2	512
24	80	20	40	0.2	972
28	80	20	40	0.2	233
32	80	20	40	0.2	238
4	80	20	40	0.2	105
8	80	20	40	0.2	75
12	80	20	40	0.2	61
16	80	20	40	0.2	616
20	80	20	40	0.2	1515
24	80	20	40	0.2	141
28	80	20	40	0.2	823
32	80	20	40	0.2	3897
4	80	20	40	0.2	46
8	80	20	40	0.2	65
12	80	20	40	0.2	376
16	80	20	40	0.2	338
20	80	20	40	0.2	1433
24	80	20	40	0.2	182
28	80	20	40	0.2	3075
32	80	20	40	0.2	893
4	80	20	40	0.2	85
8	80	20	40	0.2	88
12	80	20	40	0.2	103
16	80	20	40	0.2	597
20	80	20	40	0.2	419
24	80	20	40	0.2	288
28	80	20	40	0.2	821
32	80	20	40	0.2	1144
4	80	20	40	0.2	48
8	80	20	40	0.2	353
12	80	20	40	0.2	412
16	80	20	40	0.2	137
20	80	20	40	0.2	409
24	80	20	40	0.2	205
28	80	20	40	0.2	4027
32	80	20	40	0.2	2327
4	80	20	40	0.2	75
8	80	20	40	0.2	89
12	80	20	40	0.2	150
16	80	20	40	0.2	509
20	80	20	40	0.2	1010
24	80	20	40	0.2	2531
28	80	20	40	0.2	124
32	80	20	40	0.2	2692
4	80	20	40	0.2	76
8	80	20	40	0.2	97
12	80	20	40	0.2	215
16	80	20	40	0.2	146
20	80	20	40	0.2	570
24	80	20	40	0.2	886
28	80	20	40	0.2	2473
32	80	20	40	0.2	5543
4	80	20	40	0.2	51
8	80	20	40	0.2	159
12	80	20	40	0.2	540
16	80	20	40	0.2	91
20	80	20	40	0.2	452
24	80	20	40	0.2	475
28	80	20	40	0.2	351
32	80	20	40	0.2	2208
4	80	20	40	0.2	78
8	80	20	40	0.2	105
12	80	20	40	0.2	550
16	80	20	40	0.2	436
20	80	20	40	0.2	601
24	80	20	40	0.2	1882
28	80	20	40	0.2	417
32	80	20	40	0.2	1955
4	80	20	40	0.2	62
8	80	20	40	0.2	77
12	80	20	40	0.2	702
16	80	20	40	0.2	746
20	80	20	40	0.2	1047
24	80	20	40	0.2	1374
28	80	20	40	0.2	413
32	80	20	40	0.2	1594
4	80	20	40	0.2	53
8	80	20	40	0.2	77
12	80	20	40	0.2	186
16	80	20	40	0.2	263
20	80	20	40	0.2	1833
24	80	20	40	0.2	650
28	80	20	40	0.2	1040
32	80	20	40	0.2	770
4	80	20	40	0.2	103
8	80	20	40	0.2	127
12	80	20	40	0.2	191
16	80	20	40	0.2	150
20	80	20	40	0.2	311
24	80	20	40	0.2	2273
28	80	20	40	0.2	340
32	80	20	40	0.2	1397
4	80	20	40	0.2	40
8	80	20	40	0.2	173
12	80	20	40	0.2	202
16	80	20	40	0.2	437
20	80	20	40	0.2	1604
24	80	20	40	0.2	463
28	80	20	40	0.2	203
32	80	20	40	0.2	442
4	80	20	40	0.2	67
8	80	20	40	0.2	497
12	80	20	40	0.2	116
16	80	20	40	0.2	249
20	80	20	40	0.2	144
24	80	20	40	0.2	1039
28	80	20	40	0.2	1241
32	80	20	40	0.2	5510
4	80	20	40	0.2	61
8	80	20	40	0.2	132
12	80	20	40	0.2	277
16	80	20	40	0.2	2252
20	80	20	40	0.2	718
24	80	20	40	0.2	1345
28	80	20	40	0.2	2778
32	80	20	40	0.2	3454
4	80	20	40	0.2	246
8	80	20	40	0.2	129
12	80	20	40	0.2	153
16	80	20	40	0.2	123
20	80	20	40	0.2	60
24	80	20	40	0.2	555
28	80	20	40	0.2	4509
32	80	20	40	0.2	6816
4	80	20	40	0.2	71
8	80	20	40	0.2	76
12	80	20	40	0.2	170
16	80	20	40	0.2	191
20	80	20	40	0.2	450
24	80	20	40	0.2	434
28	80	20	40	0.2	11037
32	80	20	40	0.2	1611
4	80	20	40	0.2	66
8	80	20	40	0.2	140
12	80	20	40	0.2	121
16	80	20	40	0.2	2352
20	80	20	40	0.2	331
24	80	20	40	0.2	2033
28	80	20	40	0.2	974
32	80	20	40	0.2	833
4	80	20	40	0.2	109
8	80	20	40	0.2	70
12	80	20	40	0.2	188
16	80	20	40	0.2	1224
20	80	20	40	0.2	919
24	80	20	40	0.2	1119
28	80	20	40	0.2	569
32	80	20	40	0.2	1854
4	80	20	40	0.2	106
8	80	20	40	0.2	62
12	80	20	40	0.2	342
16	80	20	40	0.2	734
20	80	20	40	0.2	904
24	80	20	40	0.2	331
28	80	20	40	0.2	383
32	80	20	40	0.2	7027
4	80	20	40	0.2	129
8	80	20	40	0.2	228
12	80	20	40	0.2	156
16	80	20	40	0.2	503
20	80	20	40	0.2	1042
24	80	20	40	0.2	1158
28	80	20	40	0.2	1210
32	80	20	40	0.2	496
4	80	20	40	0.2	103
8	80	20	40	0.2	77
12	80	20	40	0.2	394
16	80	20	40	0.2	107
20	80	20	40	0.2	103
24	80	20	40	0.2	195
28	80	20	40	0.2	351
32	80	20	40	0.2	2030
4	80	20	40	0.2	78
8	80	20	40	0.2	216
12	80	20	40	0.2	184
16	80	20	40	0.2	444
20	80	20	40	0.2	2393
24	80	20	40	0.2	1114
28	80	20	40	0.2	681
32	80	20	40	0.2	10496
4	80	20	40	0.2	24
8	80	20	40	0.2	118
12	80	20	40	0.2	212
16	80	20	40	0.2	57
20	80	20	40	0.2	164
24	80	20	40	0.2	2012
28	80	20	40	0.2	3293
32	80	20	40	0.2	9742
4	80	20	40	0.2	104
8	80	20	40	0.2	110
12	80	20	40	0.2	375
16	80	20	40	0.2	196
20	80	20	40	0.2	449
24	80	20	40	0.2	130
28	80	20	40	0.2	2525
32	80	20	40	0.2	9957
4	80	20	40	0.2	71
8	80	20	40	0.2	302
12	80	20	40	0.2	207
16	80	20	40	0.2	111
20	80	20	40	0.2	261
24	80	20	40	0.2	863
28	80	20	40	0.2	294
32	80	20	40	0.2	6303
4	80	20	40	0.2	57
8	80	20	40	0.2	101
12	80	20	40	0.2	1080
16	80	20	40	0.2	310
20	80	20	40	0.2	165
24	80	20	40	0.2	628
28	80	20	40	0.2	1670
32	80	20	40	0.2	1468
4	80	20	40	0.2	67
8	80	20	40	0.2	94
12	80	20	40	0.2	342
16	80	20	40	0.2	390
20	80	20	40	0.2	570
24	80	20	40	0.2	1680
28	80	20	40	0.2	2153
32	80	20	40	0.2	2325
4	80	20	40	0.2	27
8	80	20	40	0.2	96
12	80	20	40	0.2	321
16	80	20	40	0.2	1336
20	80	20	40	0.2	257
24	80	20	40	0.2	1673
28	80	20	40	0.2	325
32	80	20	40	0.2	229
4	80	20	40	0.2	99
8	80	20	40	0.2	128
12	80	20	40	0.2	82
16	80	20	40	0.2	730
20	80	20	40	0.2	2329
24	80	20	40	0.2	2788
28	80	20	40	0.2	683
32	80	20	40	0.2	292
4	80	20	40	0.2	52
8	80	20	40	0.2	51
12	80	20	40	0.2	145
16	80	20	40	0.2	278
20	80	20	40	0.2	1482
24	80	20	40	0.2	235
28	80	20	40	0.2	764
32	80	20	40	0.2	4472
4	80	20	40	0.2	98
8	80	20	40	0.2	181
12	80	20	40	0.2	395
16	80	20	40	0.2	216
20	80	20	40	0.2	752
24	80	20	40	0.2	1569
28	80	20	40	0.2	375
32	80	20	40	0.2	281
4	80	20	40	0.2	168
8	80	20	40	0.2	64
12	80	20	40	0.2	129
16	80	20	40	0.2	102
20	80	20	40	0.2	1477
24	80	20	40	0.2	1530
28	80	20	40	0.2	5841
32	80	20	40	0.2	937
4	80	20	40	0.2	44
8	80	20	40	0.2	167
12	80	20	40	0.2	165
16	80	20	40	0.2	108
20	80	20	40	0.2	732
24	80	20	40	0.2	2186
28	80	20	40	0.2	1896
32	80	20	40	0.2	611
4	80	20	40	0.2	67
8	80	20	40	0.2	100
12	80	20	40	0.2	561
16	80	20	40	0.2	218
20	80	20	40	0.2	714
24	80	20	40	0.2	339
28	80	20	40	0.2	1247
32	80	20	40	0.2	396
4	80	20	40	0.2	71
8	80	20	40	0.2	195
12	80	20	40	0.2	327
16	80	20	40	0.2	135
20	80	20	40	0.2	1375
24	80	20	40	0.2	1944
28	80	20	40	0.2	473
32	80	20	40	0.2	2074
4	80	20	40	0.2	124
8	80	20	40	0.2	586
12	80	20	40	0.2	452
16	80	20	40	0.2	1066
20	80	20	40	0.2	1086
24	80	20	40	0.2	112
28	80	20	40	0.2	1882
32	80	20	40	0.2	6028
4	80	20	40	0.2	62
8	80	20	40	0.2	111
12	80	20	40	0.2	384
16	80	20	40	0.2	305
20	80	20	40	0.2	1241
24	80	20	40	0.2	2114
28	80	20	40	0.2	1853
32	80	20	40	0.2	1505
4	80	20	40	0.2	40
8	80	20	40	0.2	547
12	80	20	40	0.2	87
16	80	20	40	0.2	268
20	80	20	40	0.2	1379
24	80	20	40	0.2	466
28	80	20	40	0.2	325
32	80	20	40	0.2	9475
4	80	20	40	0.2	132
8	80	20	40	0.2	146
12	80	20	40	0.2	138
16	80	20	40	0.2	67
20	80	20	40	0.2	591
24	80	20	40	0.2	713
28	80	20	40	0.2	2364
32	80	20	40	0.2	470
4	80	20	40	0.2	55
8	80	20	40	0.2	91
12	80	20	40	0.2	141
16	80	20	40	0.2	860
20	80	20	40	0.2	578
24	80	20	40	0.2	2387
28	80	20	40	0.2	5204
32	80	20	40	0.2	2954
4	80	20	40	0.2	51
8	80	20	40	0.2	131
12	80	20	40	0.2	157
16	80	20	40	0.2	202
20	80	20	40	0.2	692
24	80	20	40	0.2	485
28	80	20	40	0.2	5477
32	80	20	40	0.2	1970
4	80	20	40	0.2	193
8	80	20	40	0.2	146
12	80	20	40	0.2	429
16	80	20	40	0.2	122
20	80	20	40	0.2	586
24	80	20	40	0.2	1051
28	80	20	40	0.2	3512
32	80	20	40	0.2	521
4	80	20	40	0.2	123
8	80	20	40	0.2	341
12	80	20	40	0.2	366
16	80	20	40	0.2	1038
20	80	20	40	0.2	1108
24	80	20	40	0.2	1867
28	80	20	40	0.2	1219
32	80	20	40	0.2	1975
4	80	20	40	0.2	75
8	80	20	40	0.2	90
12	80	20	40	0.2	663
16	80	20	40	0.2	120
20	80	20	40	0.2	2322
24	80	20	40	0.2	230
28	80	20	40	0.2	3836
32	80	20	40	0.2	932
4	80	20	40	0.2	77
8	80	20	40	0.2	110
12	80	20	40	0.2	303
16	80	20	40	0.2	175
20	80	20	40	0.2	1657
24	80	20	40	0.2	496
28	80	20	40	0.2	6971
32	80	20	40	0.2	4680
4	80	20	40	0.2	56
8	80	20	40	0.2	260
12	80	20	40	0.2	553
16	80	20	40	0.2	1019
20	80	20	40	0.2	656
24	80	20	40	0.2	215
28	80	20	40	0.2	3598
32	80	20	40	0.2	5217
4	80	20	40	0.2	63
8	80	20	40	0.2	60
12	80	20	40	0.2	449
16	80	20	40	0.2	522
20	80	20	40	0.2	673
24	80	20	40	0.2	1391
28	80	20	40	0.2	1000
32	80	20	40	0.2	9902
4	80	20	40	0.2	112
8	80	20	40	0.2	365
12	80	20	40	0.2	175
16	80	20	40	0.2	166
20	80	20	40	0.2	1752
24	80	20	40	0.2	1153
28	80	20	40	0.2	1455
32	80	20	40	0.2	1135
4	80	20	40	0.2	99
8	80	20	40	0.2	152
12	80	20	40	0.2	642
16	80	20	40	0.2	93
20	80	20	40	0.2	1314
24	80	20	40	0.2	862
28	80	20	40	0.2	3850
32	80	20	40	0.2	678
4	80	20	40	0.2	102
8	80	20	40	0.2	60
12	80	20	40	0.2	79
16	80	20	40	0.2	702
20	80	20	40	0.2	749
24	80	20	40	0.2	887
28	80	20	40	0.2	2039
32	80	20	40	0.2	3136
4	80	20	40	0.2	52
8	80	20	40	0.2	62
12	80	20	40	0.2	120
16	80	20	40	0.2	145
20	80	20	40	0.2	189
24	80	20	40	0.2	1641
28	80	20	40	0.2	1420
32	80	20	40	0.2	5581
4	80	20	40	0.2	68
8	80	20	40	0.2	96
12	80	20	40	0.2	234
16	80	20	40	0.2	192
20	80	20	40	0.2	557
24	80	20	40	0.2	201
28	80	20	40	0.2	388
32	80	20	40	0.2	1200
4	80	20	40	0.2	77
8	80	20	40	0.2	292
12	80	20	40	0.2	353
16	80	20	40	0.2	148
20	80	20	40	0.2	673
24	80	20	40	0.2	883
28	80	20	40	0.2	1737
32	80	20	40	0.2	3101
4	80	20	40	0.2	100
8	80	20	40	0.2	258
12	80	20	40	0.2	124
16	80	20	40	0.2	1000
20	80	20	40	0.2	491
24	80	20	40	0.2	2477
28	80	20	40	0.2	802
32	80	20	40	0.2	4227
4	80	20	40	0.2	315
8	80	20	40	0.2	229
12	80	20	40	0.2	1017
16	80	20	40	0.2	831
20	80	20	40	0.2	607
24	80	20	40	0.2	272
28	80	20	40	0.2	2024
32	80	20	40	0.2	1636
4	80	20	40	0.2	44
8	80	20	40	0.2	57
12	80	20	40	0.2	455
16	80	20	40	0.2	178
20	80	20	40	0.2	510
24	80	20	40	0.2	4411
28	80	20	40	0.2	1460
32	80	20	40	0.2	2269
4	80	20	40	0.2	39
8	80	20	40	0.2	176
12	80	20	40	0.2	392
16	80	20	40	0.2	567
20	80	20	40	0.2	1831
24	80	20	40	0.2	959
28	80	20	40	0.2	930
32	80	20	40	0.2	7758
4	80	20	40	0.2	53
8	80	20	40	0.2	104
12	80	20	40	0.2	134
16	80	20	40	0.2	547
20	80	20	40	0.2	1100
24	80	20	40	0.2	1465
28	80	20	40	0.2	677
32	80	20	40	0.2	1211
4	80	20	40	0.2	22
8	80	20	40	0.2	234
12	80	20	40	0.2	215
16	80	20	40	0.2	193
20	80	20	40	0.2	244
24	80	20	40	0.2	179
28	80	20	40	0.2	1455
32	80	20	40	0.2	763
4	80	20	40	0.2	66
8	80	20	40	0.2	231
12	80	20	40	0.2	60
16	80	20	40	0.2	172
20	80	20	40	0.2	173
24	80	20	40	0.2	1916
28	80	20	40	0.2	4122
32	80	20	40	0.2	598
4	80	20	40	0.2	95
8	80	20	40	0.2	83
12	80	20	40	0.2	181
16	80	20	40	0.2	644
20	80	20	40	0.2	370
24	80	20	40	0.2	1566
28	80	20	40	0.2	2518
